osm_id,osm_type,city,lat,lon,addr:block_number,addr:housenumber,addr:neighbourhood,addr:province,addr:quarter,addr:street,addr:suburb,air_conditioning,name,name:en,name:ja,name:ja-Latn,opening_hours,toilets,tourism,wikidata,wikipedia,addr:city,name:es,wikimedia_commons,phone,website,source,addr:postcode,contact:facebook,contact:twitter,name:fr,name:ko,wheelchair,description,mapillary,name:ja_kana,natural,information,name:ja_rm,attraction,fastpass,operator,website:en,alt_name,ele,public_transport,railway,name:ru,contact:tripadvisor,contact:website,fee,level,level:ref,name:ja-Hira,addr:country,addr:housename,fax,name:zh,layer,check_date,internet_access,internet_access:fee,internet_access:password,internet_access:ssid,note,note:ja,source_ref,addr:city:en,addr:province:en,addr:place,KSJ2:PubFacAdmin,name:it,alt_name:en,alt_name:ja,museum,name:eo,name:etymology,name:etymology:wikidata,start_date,KSJ2:ADS,KSJ2:AdminArea,amenity,payment:PayPay,email,contact:phone,toilets:wheelchair,charge,contact:instagram,operator:type,payment:cash,payment:credit_cards,payment:debit_cards,changing_table,official_name,alt_name:ffr,old_name,old_name:ja-Hira,old_name:ja-Latn,historic,bicycle,foot,wheelchair:description,old_name:en,old_name:ja,contact:foursquare,contact:youtube,shop,facebook,description:en,description:fr,ref,contact:website:en,official_name:en,pets,usage,direction,addr:floor,contact:fax,subject:wikidata,subject:wikipedia,fixme,was:name,loc_name:ja,heritage,waterway,short_name,short_name:en,short_name:fr,short_name:ja-Hira,short_name:ja-Latn,anime,name:signed,architect,architect:wikidata,operator:wikidata,gift,leisure,brand,brand:wikidata,official_name:fr,official_name:ja-Hira,official_name:ja-Latn,dog,reservation,smoking,artist_name,artist_name:en,artwork_type,fountain,inscription,source:artist_name,statue,name:zh-Hans,name:zh-Hant,image,man_made,historic:civilization,name:de,access,was:ref,description:es,description:ja,description:zh,panoramax,railway_car,subject,locker,alt_name:fr,brand:wikipedia,locomotive:type,zoo,charge:adult,charge:child,contact:tiktok,level_ref,stroller,brand:en,brand:ja,outdoor_seating,advertising,animated,message,sides,support,manhole,label,name:fi,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,check_date:charge,area,building,building:levels,building:levels:underground,heritage:operator,heritage:type,name:et,operator:wikipedia,highway,addr:county,source:ja,duration,route,height,heritage:note,name:pt,alt_name_1,alt_name_2,alt_name_3,is_in:country,is_in:country_code,is_in:iso_3166_2,is_in:province,is_in:city,wikipedia:en,official_name:es,contact:email,contact:flickr,roof:shape,building:wikidata,roof:orientation,name:etymology:wikipedia,old_name:ja_kana,old_name:ja_rm,survey:date,twitter,motor_vehicle:conditional,oneway,int_name,source:name,alt_name:ja-Hira,alt_name:ja-Latn,boundary,denomination,denomination:en,description:it,description:ja-Hira,description:ja-Latn,description:ko,description:ru,religion,building:colour,material,roof:colour,heritage:since,heritage:wikidata,owner,owner:wikidata,ship:type,roof:levels,toilets:changing_table,landuse,branch,branch:en,branch:ja,name:vi,operator:en,operator:ja,architect:ja-Latn,charge:disabled,charge:student,name:id,payment:american_express,payment:diners_club,payment:discover_card,payment:jcb,payment:mastercard,payment:suica,payment:uc_card,payment:unionpay,payment:visa,bridge,electrified,gauge,maxspeed,barrier,motor_vehicle,alt_name:zh,communication:radio,communication:television,roof:height,roof:material,tower:type,building:part,architect:wikipedia,subject:ja-Latn,place,archaeological_site,payment:id,payment:quicpay,payment:rakuten_edy,source:geometry,changing_table:location,toilets:access,toilets:disposal,toilets:position,bridge:structure,cuisine,junction,loc_name,lit,name:el,name:eu,name:fa,name:he,name:ms,name:th,surface,tunnel,indoor,museum:type,outdoor,sculpture_type,type,roundtrip,alt_name:es,tower:construction,height_ft,min_height
1069536940,node,Tokyo,35.7164045,139.6070000,,,,,,,,,今川宝珠殿,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177156758,node,Tokyo,35.6651148,139.6965929,2,1,神南二丁目,東京都,,,,,NHKスタジオパーク,NHK Studio Park,NHKスタジオパーク,,,,museum,Q10854719,ja:NHKスタジオパーク,渋谷区,NHK Studio Park,Category:NHK Studio Park,+81 3-3485-8034,https://www.nhk.or.jp/studiopark/,,150-8001,,,,,yes,,,,,,,,,,,,,,,,,,,,,,JP,NHKスタジオパーク,+81 3-3485-8204,NHK攝影棚公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223051434,node,Tokyo,35.7320702,139.7919512,,,,,,,,,,Joyful Minowa Shopping Arcade Entrance,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248297444,node,Tokyo,35.6937575,139.7716325,,,,,,,,,Zemaitis Museum,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271035524,node,Tokyo,35.6543466,139.7576625,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272804708,node,Tokyo,35.6319456,139.8808501,,,,,,,,,シンデレラのフェアリーテイル・ホール Cinderella's Fairy Tale Hall,Cinderella's Fairy Tale Hall,シンデレラのフェアリーテイル・ホール,,,,attraction,Q11308639,ja:シンデレラのフェアリーテイル・ホール,,,,,https://www.tokyodisneyresort.jp/attraction/detail/str_id:fl_cinderella/,,,,,,,,,,,,,Shinderera no fearīteiru hōru,,,Orential Trading Company,http://www.tokyodisneyresort.jp/en/attraction/detail/str_id:fl_cinderella/,,,,,,,,,,,,,,,迪士尼樂園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327305154,node,Tokyo,35.6701224,139.7648863,,,,,,,,,清月堂画廊,Seigetsudo Art Gallery,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350269516,node,Tokyo,35.6854395,139.7716029,3,1,日本橋本石町一丁目,東京都,,,,,日本銀行金融研究所貨幣博物館,Bank of Japan Currency Museum,,Nippon Ginkō Kin’yū Kenkyūjo Kahei Hakubutsukan,Tu-Su 09:30-16:30,,museum,Q865607,en:Currency Museum of the Bank of Japan,中央区,Actual Museo de la Moneda,"Category:Currency Museum, Institute for Monetary and Economic Studies, Bank of Japan",,,,,,,,,,,,,,,Kahei Hakubutsukan,,,日本銀行金融研究所,,,,,,,,,,,,,,,,,,2024-11-03,wlan,no,money1985,CurrencyMuseum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378334573,node,Tokyo,35.6474190,139.7111818,,,,,,,,,エビス・ギャラリーコウゲツ,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394715627,node,Tokyo,35.6437992,139.6693258,,,,,,,,,Carrot Tower 26F,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420202296,node,Tokyo,35.7755200,139.6075580,,,,,,,,,税務大学校租税史料館,Historical Taxation Museum,,,,,museum,,,和光市,,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420739546,node,Tokyo,35.7779204,139.8994357,,,,,,,,,戸定歴史館,Tojo Historian,,,,,museum,Q60059496,,,,Category:Tojo Museum of History,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420764135,node,Tokyo,35.7284780,139.6050840,7,2,下石神井四丁目,東京都,,,,,ちひろ美術館・東京,Chihiro Art Museum,,Chihiro Bijutsukan,Tu-Su 10:00-17:00,,museum,Q11271822,,練馬区,,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765070,node,Tokyo,35.7080560,139.7953150,8,10,駒形一丁目,東京都,,,,,エース世界のカバン博物館,World Bags & Luggage Museum,,,10:00-16:30,,museum,Q104698116,,台東区,,,+81 3-3847-5680,https://www.ace.jp/museum/,KSJ2,111-0043,,,,,,,,,,,,,,ACE,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,Taito-ku,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765129,node,Tokyo,35.7291388,139.7202726,,,,,,,,,サンシャイン国際水族館,Sunshine Aquarium,,,,,aquarium,Q11250698,ja:サンシャイン水族館,,Acuario Sunshine,,,http://www.sunshinecity.co.jp/aquarium/,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765210,node,Tokyo,35.7267260,139.8132560,,,,,,,,,セイコーミュージアム,Seiko Museum,セイコーミュージアム,,"Tu-Su 10:00-16:00; Mo,PH off",,museum,,,,,,+81-3-36106248,http://museum.seiko.co.jp/,KSJ2;(URL),131-0032,,,,,,,,,,,,,,セイコーホールディングス,,,,,,,,,no,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765213,node,Tokyo,35.7025320,139.7597595,,,,,,,,,センチュリーミュージアム,Century Museum,,,,,museum,,,,,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765316,node,Tokyo,35.6941380,139.8094190,,,,,,,,,ブレーキ博物館,,,,,,museum,,,,,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765386,node,Tokyo,35.6279270,139.7330500,,,,,,,,,ユニセフハウス,UNICEF House,,,,,museum,,,,,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420765471,node,Tokyo,35.6868356,139.7730738,,,,,,,,,三井記念美術館,Mitsui Memorial Museum,,,Tu-Su 10:00-17:00,,museum,Q864700,en:Mitsui Memorial Museum,,Museo de arte memorial Mitsui,Category:Mitsui Memorial Museum,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,中央区日本橋室町２－１－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420766065,node,Tokyo,35.6414610,139.6472220,,,,,,,,,世田谷区立郷土資料館,Setagaya Local History Museum,世田谷区立郷土資料館,,Tu-Su 09:00-17:00,,museum,Q104708389,ja:世田谷区立郷土資料館,,,,,https://www.city.setagaya.lg.jp/shisetsu/1213/1265/d00004199.html,KSJ2,,,,Musée d'histoire locale de Setagaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420766084,node,Tokyo,35.6669220,139.6088730,10,10,南烏山一丁目,東京都,,,,,世田谷文学館,Setagaya Literary Museum,,,Tu-Su 10:00-18:00,,museum,Q11362100,en:Setagaya Literary Museum,世田谷区,,Category:Setagaya Literary Museum,+81 3-5374-9111,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420766113,node,Tokyo,35.6316240,139.6222000,2,,1,東京都,砧公園,,,,世田谷美術館,Setagaya Art Museum,,,Tu-Su 10:00-18:00,,museum,Q3892314,en:Setagaya Art Museum,世田谷区,,Category:Setagaya Art Museum,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420766180,node,Tokyo,35.6664905,139.7680837,,,,,,,,,中央区立築地社会教育会館・郷土資料館,Tsukiji Local Museum,,,,,museum,,,,Museo local Tsukiji,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420766554,node,Tokyo,35.6345450,139.7147590,25,5,上大崎二丁目,東京都,,,,,久米美術館,Kume Museum of Art,,,Tu-Su 10:00-17:00,,museum,Q11369635,ja:久米美術館,品川区,Museo de Arte Kume,,,,KSJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420766636,node,Tokyo,35.6124360,139.6353641,9,25,上野毛三丁目,東京都,,,,,五島美術館,Gotoh Museum,,,Tu-Su 10:00-17:00; Mo off,,museum,Q2374140,en:Gotoh Museum,世田谷区,,Category:Gotoh Museum,,https://www.gotoh-museum.or.jp/,KSJ2;(URL),158-8510,,,,,limited,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
