osm_id,osm_type,city,lat,lon,access,alt_name:es,alt_name:ja_rm,castle_type,fee,historic,historic:civilization,name,name:de,name:en,name:es,name:fr,name:it,name:ja,name:ja_kana,name:ja_rm,name:ko,name:nl,name:pt,name:th,name:zh,name:zh-Hans,name:zh-Hant,opening_hours,phone,start_date,tourism,website,wheelchair,wikidata,wikipedia,note,note:ja,source,source_ref,wikimedia_commons,KSJ2:ADS,KSJ2:AdminArea,KSJ2:PubFacAdmin,description,alt_name,operator,addr:city,addr:postcode,email,fax,addr:block_number,addr:housenumber,addr:neighbourhood,addr:province,addr:suburb,level,gambling,leisure,internet_access,attraction,advertising,animated,brand,brand:ja-Latn,brand:wikidata,contact:tripadvisor,lit,luminous,message,sides,support,visibility,ele,man_made,addr:quarter,contact:phone,contact:website,name:ja-Hira,short_name,reservation,amenity,cuisine,smoking,charge:adult,charge:child,level:ref,name:ja-Latn,addr:street,contact:instagram,contact:twitter,name:ru,url,memorial,contact:facebook,indoor,shop,inscription,check_date,payment:cash,payment:credit_cards,payment:debit_cards,alt_name:en,alt_name:ja,official_name:en,alt_name:ko,highway,sport,museum,addr:flats,addr:floor,changing_table,operator:type,toilets,toilets:wheelchair,int_name,building,building:levels,architect,architect:wikidata,building:architecture,contact:youtube,operator:wikidata,natural,water,bicycle,covered,surface,religion,internet_access:fee,air_conditioning,addr:country,addr:neighborhood,building:levels:underground,contact:fax,contact:tiktok,height,layer,name:tr,tower:type,bridge:structure,disused:amenity,end_date,locomotive:type,landuse,subject,subject:wikidata,fixme,roof:levels,old_name,source:ja,payment:cards,source:geometry,barrier,fee:child,cargo,ferry,public_transport,name:short,website:en,branch,area,not:name,operator:en,operator:ja,name:yue,short_name:en,type
4921054676,node,Osaka,34.6680294,135.4334537,,,,,,,,アビーのマジカル・パーティ,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921054677,node,Osaka,34.6678750,135.4334215,,,,,,,,バートとアーニーのワンダー・ザ・シー,,Bert and Ernie's Wonder -The Sea,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921452594,node,Osaka,34.6629178,135.4323485,,,,,,,,ミニオン・ハチャメチャ・ライド,,Despicable Me: Minion Mayhem,Despicable Me: Minion Mayhem,,,,,,,,,,迷你兵團調皮百厭乘車遊,,,,,,attraction,,,Q15535185,en:Despicable Me Minion Mayhem,,,,,Category:Despicable Me: Minion Mayhem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921452595,node,Osaka,34.6687220,135.4315306,,,,,,,,ホグワーツ・キャッスル・ウォーク,,Hogwarts Castle Walk,Hogwarts Castle Walk,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934746243,node,Osaka,34.6679581,135.4352965,,,,,,,,ユニバーサル・グローブ,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935126377,node,Osaka,34.6671996,135.4337528,,,,,,,,アーニーのラバーダッキー・レース,,Ernie's Rubber Duckie Race,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939477102,node,Osaka,34.7912135,135.5381362,,,,,,,,南山田市民ギャラリー,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950215822,node,Osaka,34.6694410,135.5012919,,,,,,,,心斋桥筋商店街,,Shisaibashi-Suji,,,,心斋桥筋商店街,,,,,,ชินไชบาชิ,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959218109,node,Osaka,34.7805787,135.4624779,,,,,,,,奥内陶芸美術館,,,,,,,,,,,,,,,,"Tu-Fr,Su 10:00-16:00; Dec 20-31,Jan 01-10 off; PH off",+81 6 6852 3842,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986090493,node,Osaka,34.6507142,135.5872881,,,,,,memorial,,23年養殖クロマグロ原寸大レプリカ,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986090498,node,Osaka,34.6522496,135.5865790,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986099037,node,Osaka,34.6513318,135.5863229,,,,,,,,不倒館,,,,,,,,,,,,,,,,,,,museum,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005577624,node,Osaka,34.6701948,135.5523778,,,,,,,,mrs Triangle,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149144823,node,Osaka,34.6662720,135.5070387,,,,,,,,黒門市場,,Kuromon Ichiba Market,,,,黒門市場,,,쿠로몬시장,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156557168,node,Osaka,34.7206234,135.4200593,,,,,,,,尼崎市地域研究史料館,,,,,,,,,,,,,,,,,,,museum,,,,,,,local knowledge,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,http://www.archives.city.amagasaki.hyogo.jp/,,,,,,,,,,,,,,,,,https://www.facebook.com/AmagasakiMunicipalArchives/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173016378,node,Osaka,34.7931712,135.5084905,,,,,,,,平和祈念資料館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178256363,node,Osaka,34.6931852,135.4953906,,,,,,,,中之島 香雪美術館,,Kosetsu Museum,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178256364,node,Osaka,34.6931665,135.4925233,,,,,,,,ダイビルサロン“1923”,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232334734,node,Osaka,34.6706336,135.5948195,,,,,,,,カラオケ キングスポート,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255236943,node,Osaka,34.6906633,135.5899067,,,,,,,,X-Bowl,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281672932,node,Osaka,34.6459445,135.4936093,,,,,,,,カラオケ・サウンドスタイル,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283017823,node,Osaka,34.6455488,135.4985032,,,,,,,,パチンコ・パチスロ 萩ノ茶屋会館,,Haginochaya Kaikan,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283017827,node,Osaka,34.6458441,135.4982086,,,,,,,,ニュー桃太郎,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289805728,node,Osaka,34.6965588,135.5052397,,,,,,,,大阪現代画廊,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289805729,node,Osaka,34.6965731,135.5051961,,,,,,,,現代クラフトギャラリー,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300316851,node,Osaka,34.6524656,135.4314293,,,,,,,,glögg,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variety_store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334662051,node,Osaka,34.6103780,135.5215686,,,,,,,,花と緑と自然の情報センター,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372112129,node,Osaka,34.6887320,135.4545312,,,,,,,,旧鴻池本店,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375093924,node,Osaka,34.6847402,135.4596414,,,,,,,,The Three Konohana,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375093928,node,Osaka,34.6838637,135.4622542,,,,,,,,梅香堂,,Baikado,,,,,,,,,,,,,,Th-Mo 13:00-19:00,+81 6 6460 7620,,museum,http://baikado.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375095621,node,Osaka,34.6839663,135.4623266,,,,,,,,初代大坂船奉行所跡,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377512232,node,Osaka,34.6775566,135.4587888,,,,,,,,大阪鉄工所跡,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377531430,node,Osaka,34.6791369,135.4571772,,,,,,memorial,,八州軒の跡,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382471641,node,Osaka,34.7124177,135.4445544,,,,,,,,グレイス千船,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423929861,node,Osaka,34.6660268,135.4318939,,,,,,,,ハンギング・シャーク,,JAWS' Hanging Shark,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425719322,node,Osaka,34.7502450,135.5339592,,,,,,,,麻雀プレイメイト,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428381537,node,Osaka,34.7475192,135.5361189,,,,,,,,カラオケバー Nana,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428429531,node,Osaka,34.7477860,135.5378443,,,,,,,,マイウェイ（ビリヤード）,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453440825,node,Osaka,34.7395487,135.5922172,,,,,,,,Fiore 古川橋,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455501821,node,Osaka,34.6169993,135.5323781,,,,,,,,パチンコ パークファイブ,,Pachinko Park 5,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456098728,node,Osaka,34.6212573,135.5314030,,,,,,,,パチンコ 大阪ホール 駒川店,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456099027,node,Osaka,34.6212717,135.5303631,,,,,,,,123 駒川店,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458525333,node,Osaka,34.6148374,135.5331662,,,,,,,,丸山ダンス 針中野教室,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458547622,node,Osaka,34.6162237,135.5310967,,,,,,,,クラブ温泉（麻雀）,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494243622,node,Osaka,34.6166870,135.4909071,,,,,,,,,,Kohama shotengai,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500179225,node,Osaka,34.7091552,135.5036156,,,,,,,,アトリエ三月,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504144422,node,Osaka,34.7768920,135.5062051,,,,,,,,画廊ル・パルク,,Gallery Le Parc,,,,,,,,,,,,,,,+81 6 6387 9499,,gallery,https://leparc.co.jp/gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519624547,node,Osaka,34.6645994,135.5886772,,,,,,,,HOS ボウリングスペースhit,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5553522805,node,Osaka,34.6873271,135.4870265,,,,,,,,MEZI SPACE,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5553692822,node,Osaka,34.6331174,135.5165545,,,,,,,,ギャラリーMoi,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5553713421,node,Osaka,34.6287846,135.5116528,,,,,,,,gallery So-Ra,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558088539,node,Osaka,34.6454819,135.4921880,,,,,,,,,,bathhouse,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568199021,node,Osaka,34.6874960,135.5079550,,,,,,,,10W Gallery,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568286522,node,Osaka,34.7076423,135.4963415,,,,,,,,芝田町画廊,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580146921,node,Osaka,34.6987131,135.5129565,,,,,,,,ギャラリーびー玉,,BI-DAMAS,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585702821,node,Osaka,34.6504606,135.5133495,,,,,,,,Nano Gallery,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587134721,node,Osaka,34.6769825,135.5035573,,,,,,,,ai gallery,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593789121,node,Osaka,34.7080819,135.5080591,,,,,,,,ぎゃらりぃ あと,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599543524,node,Osaka,34.6744256,135.5191382,,,,,,,,風雅,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619249821,node,Osaka,34.6959859,135.5023481,,,,,,,,乙画廊,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623231922,node,Osaka,34.6867694,135.4949861,,,,,,,,道,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680538929,node,Osaka,34.6903739,135.4931764,,,,,,,,ondo,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718634809,node,Osaka,34.7711303,135.4531487,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
